NMR_weight,RPPOS_mz,RPNEG_mz,HPOS_mz,HNEG_mz,FTICR_NeutralMass
,,,,,300.5715762
,,,,,300.5771865
,,,,,300.58975
,,,,,300.9510785
,,,,,300.9892375
,,,,,300.9989155
,,,,,301.0070455
,,,,,301.0166435
,,,,,301.0222495
,,,,,301.0256146
,,,,,301.0272006
,,,,,301.0303795
,,,,,301.0334774
,,,,,301.03482
,,,,,301.0352595
,,,,,301.0368725
,,,,,301.041573
,,,,,301.0433866
,,,,,301.0453983
,,,,,301.0514896
,,,,,301.0525485
,,,,,301.0559482
,,,,,301.0586383
,,,,,301.0620143
,,,,,301.0635868
,,,,,301.0691803
,,,,,301.0698646
,,,,,301.0712078
,,,,,301.071688
,,,,,301.0741536
,,,,,301.0797641
,,,,,301.0817672
,,,,,301.0873125
,,,,,301.0878703
,,,,,301.0910303
,,,,,301.092334
,,,,,301.0928217
,,,,,301.0950243
,,,,,301.09999
,,,,,301.1009315
,,,,,301.1040583
,,,,,301.1105895
,,,,,301.1161504
,,,,,301.1181235
,,,,,301.121894
,,,,,301.1242537
,,,,,301.1273805
,,,,,301.1292175
,,,,,301.1314155
,,,,,301.1354535
,,,,,301.1404363
,,,,,301.1484745
,,,,,301.1525404
,,,,,301.1606418
,,,,,301.1637644
,,,,,301.1883745
,,,,,301.1889233
,,,,,301.1894741
,,,,,301.1970353
,,,,,301.200169
,,,,,301.2253013
,,,,,301.233403
,,,,,301.2697735
,,,,,301.5248005
,,,,,301.5430153
,,,,,301.5470812
,,,,,301.5486245
,,,,,301.5612098
,,,,,301.5652695
,,,,,301.5667992
,,,,,301.579383
,,,,,301.5834365
,,,,,301.5849665
,,,,,301.7980795
,,,,,301.8167768
,,,,,301.8344745
,,,,,301.9596495
,,,,,301.9693255
,,,,,301.9774175
,,,,,301.9829395
,,,,,302.0006925
,,,,,302.0062726
,,,,,302.0096312
,,,,,302.0175032
,,,,,302.0193291
,,,,,302.0208595
,,,,,302.024448
,,,,,302.025556
,,,,,302.0273914
,,,,,302.0300589
,,,,,302.0350292
,,,,,302.0406671
,,,,,302.0418045
,,,,,302.0426525
,,,,,302.0460112
,,,,,302.0482625
,,,,,302.0532041
,,,,,302.0538986
,,,,,302.0557096
,,,,,302.0588468
,,,,,302.0632181
,,,,,302.0637811
,,,,,302.0643351
,,,,,302.0714122
,,,,,302.0734888
,,,,,302.0750086
,,,,,302.0768465
,,,,,302.0770485
,,,,,302.0790356
,,,,,302.0823925
,,,,,302.0831417
,,,,,302.0880875
,,,,,302.0887609
,,,,,302.0902753
,,,,,302.0912685
,,,,,302.092102
,,,,,302.0996142
,,,,,302.1001681
,,,,,302.1007212
,,,,,302.1077828
,,,,,302.1098955
,,,,,302.1113944
,,,,,302.1154195
,,,,,302.1187858
,,,,,302.1195207
,,,,,302.1212775
,,,,,302.1244663
,,,,,302.1251597
,,,,,302.1259788
,,,,,302.1266793
,,,,,302.128424
,,,,,302.1359633
,,,,,302.1365491
,,,,,302.1441495
,,,,,302.1477837
,,,,,302.151816
,,,,,302.1551615
,,,,,302.1559545
,,,,,302.1648647
,,,,,302.1723645
,,,,,302.1729336
,,,,,302.1841642
,,,,,302.1922773
,,,,,302.2093242
,,,,,302.2205565
,,,,,302.2457101
,,,,,302.5221055
,,,,,302.5326406
,,,,,302.5366765
,,,,,302.5402921
,,,,,302.5458775
,,,,,302.5508534
,,,,,302.5548806
,,,,,302.556424
,,,,,302.5690345
,,,,,302.5731155
,,,,,302.5746535
,,,,,302.5872435
,,,,,302.9604565
,,,,,303.0015242
,,,,,303.0048849
,,,,,303.0140859
,,,,,303.0246788
,,,,,303.0307275
,,,,,303.0323009
,,,,,303.037896
,,,,,303.0380865
,,,,,303.0412539
,,,,,303.0428478
,,,,,303.046
,,,,,303.0491225
,,,,,303.0504756
,,,,,303.0509921
,,,,,303.057191
,,,,,303.0590318
,,,,,303.0610479
,,,,,303.0671422
,,,,,303.0734318
,,,,,303.0742827
,,,,,303.0776678
,,,,,303.0792364
,,,,,303.0823834
,,,,,303.0855034
,,,,,303.086841
,,,,,303.0873348
,,,,,303.0954188
,,,,,303.0974261
,,,,,303.103524
,,,,,303.1066685
,,,,,303.1084672
,,,,,303.1106746
,,,,,303.1156198
,,,,,303.1187695
,,,,,303.119696
,,,,,303.1237055
,,,,,303.1318008
,,,,,303.1337915
,,,,,303.1375135
,,,,,303.1399076
,,,,,303.1430359
,,,,,303.1470515
,,,,,303.1520205
,,,,,303.1561171
,,,,,303.1681833
,,,,,303.1762967
,,,,,303.1794197
,,,,,303.1965053
,,,,,303.2045641
,,,,,303.2126809
,,,,,303.2409509
,,,,,303.249056
,,,,,303.5299103
,,,,,303.5404895
,,,,,303.544504
,,,,,303.5480935
,,,,,303.5536435
,,,,,303.5586617
,,,,,303.5627177
,,,,,303.564281
,,,,,303.576864
,,,,,303.5809775
,,,,,303.582476
,,,,,303.5950765
,,,,,303.7960591
,,,,,303.8147835
,,,,,303.832423
,,,,,303.9541585
,,,,,303.9888845
,,,,,303.9985725
,,,,,304.0102064
,,,,,304.0163505
,,,,,304.0219166
,,,,,304.025289
,,,,,304.0275105
,,,,,304.0324465
,,,,,304.0331518
,,,,,304.0349857
,,,,,304.0401183
,,,,,304.0412633
,,,,,304.0430436
,,,,,304.0444195
,,,,,304.045726
,,,,,304.050673
,,,,,304.0527711
,,,,,304.0563105
,,,,,304.0574642
,,,,,304.0582998
,,,,,304.0616618
,,,,,304.0638965
,,,,,304.0680335
,,,,,304.0688255
,,,,,304.0695377
,,,,,304.0713639
,,,,,304.0744865
,,,,,304.0767665
,,,,,304.0775838
,,,,,304.0794309
,,,,,304.0799895
,,,,,304.0821195
,,,,,304.0826305
,,,,,304.0870561
,,,,,304.0891663
,,,,,304.0906687
,,,,,304.0924818
,,,,,304.0946883
,,,,,304.0980422
,,,,,304.1037105
,,,,,304.1044372
,,,,,304.1052545
,,,,,304.1059204
,,,,,304.1077492
,,,,,304.1158156
,,,,,304.1215325
,,,,,304.1234495
,,,,,304.125542
,,,,,304.1270472
,,,,,304.1310718
,,,,,304.1351655
,,,,,304.1383115
,,,,,304.1401015
,,,,,304.1408795
,,,,,304.141656
,,,,,304.1441375
,,,,,304.1516396
,,,,,304.1522038
,,,,,304.1527608
,,,,,304.1557685
,,,,,304.1634234
,,,,,304.1674617
,,,,,304.1715332
,,,,,304.1746975
,,,,,304.1799605
,,,,,304.1805195
,,,,,304.1885904
,,,,,304.1998575
,,,,,304.20384
,,,,,304.2249709
,,,,,304.2613695
,,,,,304.5195522
,,,,,304.5301805
,,,,,304.5377308
,,,,,304.548297
,,,,,304.552351
,,,,,304.5559381
,,,,,304.5615055
,,,,,304.566494
,,,,,304.5705493
,,,,,304.572038
,,,,,304.5846656
,,,,,304.910435
,,,,,304.9993883
,,,,,305.0097785
,,,,,305.0115415
,,,,,305.0135505
,,,,,305.0171692
,,,,,305.0204755
,,,,,305.0252643
,,,,,305.0283865
,,,,,305.0297402
,,,,,305.0301825
,,,,,305.0351275
,,,,,305.0353636
,,,,,305.0364735
,,,,,305.0403
,,,,,305.0462815
,,,,,305.0479525
,,,,,305.0535515
,,,,,305.0569091
,,,,,305.0585003
,,,,,305.0616532
,,,,,305.0647815
,,,,,305.0661254
,,,,,305.0666153
,,,,,305.0704895
,,,,,305.0728867
,,,,,305.0747004
,,,,,305.0767001
,,,,,305.0827888
,,,,,305.0858911
,,,,,305.0899366
,,,,,305.0948775
,,,,,305.0980371
,,,,,305.1006045
,,,,,305.1011464
,,,,,305.1025051
,,,,,305.1029834
,,,,,305.1054755
,,,,,305.1092705
,,,,,305.1110719
,,,,,305.1130744
,,,,,305.1191727
,,,,,305.1222465
,,,,,305.1241421
,,,,,305.1263254
,,,,,305.1312545
,,,,,305.1344325
,,,,,305.1393846
,,,,,305.1474521
,,,,,305.1549922
,,,,,305.1555563
,,,,,305.1561313
,,,,,305.1586661
,,,,,305.1627066
,,,,,305.1667165
,,,,,305.169925
,,,,,305.1708055
,,,,,305.183854
,,,,,305.1919405
,,,,,305.1935515
,,,,,305.212156
,,,,,305.2201715
,,,,,305.2283222
,,,,,305.527375
,,,,,305.5314325
,,,,,305.5455614
,,,,,305.551159
,,,,,305.5561377
,,,,,305.5601475
,,,,,305.5637484
,,,,,305.569292
,,,,,305.5743083
,,,,,305.5783715
,,,,,305.5925125
,,,,,305.7940375
,,,,,305.8885275
,,,,,305.8890991
,,,,,305.9698115
,,,,,305.9946439
,,,,,306.0011814
,,,,,306.0070509
,,,,,306.0124199
,,,,,306.0142515
,,,,,306.0191545
,,,,,306.0193633
,,,,,306.0206275
,,,,,306.0249835
,,,,,306.036994
,,,,,306.0375632
,,,,,306.03813
,,,,,306.0409313
,,,,,306.0431877
,,,,,306.0466775
,,,,,306.0481505
,,,,,306.0488029
,,,,,306.0506197
,,,,,306.0545298
,,,,,306.0557603
,,,,,306.0568996
,,,,,306.0586914
,,,,,306.0593065
,,,,,306.0600795
,,,,,306.0613701
,,,,,306.061871
,,,,,306.0663303
,,,,,306.0684288
,,,,,306.07338
,,,,,306.0739516
,,,,,306.0745335
,,,,,306.0773181
,,,,,306.0844725
,,,,,306.0851851
,,,,,306.0864315
,,,,,306.0870137
,,,,,306.0875815
,,,,,306.0932829
,,,,,306.0950772
,,,,,306.098231
,,,,,306.1027016
,,,,,306.1048054
,,,,,306.1062856
,,,,,306.1081175
,,,,,306.1097785
,,,,,306.110339
,,,,,306.1137095
,,,,,306.1215715
,,,,,306.1233988
,,,,,306.1314633
,,,,,306.1346304
,,,,,306.1411828
,,,,,306.1426955
,,,,,306.1461465
,,,,,306.1467223
,,,,,306.1508265
,,,,,306.1539201
,,,,,306.1564481
,,,,,306.1589288
,,,,,306.159777
,,,,,306.1678536
,,,,,306.1775712
,,,,,306.1790784
,,,,,306.1831097
,,,,,306.187229
,,,,,306.1955955
,,,,,306.1961692
,,,,,306.1967285
,,,,,306.2042255
,,,,,306.2155106
,,,,,306.2222915
,,,,,306.2228599
,,,,,306.2325455
,,,,,306.2405915
,,,,,306.5351899
,,,,,306.5392399
,,,,,306.5408305
,,,,,306.5533915
,,,,,306.5574425
,,,,,306.5589945
,,,,,306.5639611
,,,,,306.5715715
,,,,,306.5771425
,,,,,306.5821475
,,,,,306.5863695
,,,,,306.8924517
,,,,,306.90748
,,,,,306.9786882
,,,,,307.0044905
,,,,,307.0054135
,,,,,307.0150555
,,,,,307.0272079
,,,,,307.0322365
,,,,,307.0328145
,,,,,307.0377215
,,,,,307.0409124
,,,,,307.0419102
,,,,,307.0440404
,,,,,307.0453899
,,,,,307.0459235
,,,,,307.0509942
,,,,,307.0521454
,,,,,307.0539488
,,,,,307.0559501
,,,,,307.0636027
,,,,,307.0686195
,,,,,307.0692038
,,,,,307.0725761
,,,,,307.0741528
,,,,,307.0773077
,,,,,307.0804237
,,,,,307.0817667
,,,,,307.0822686
,,,,,307.0885523
,,,,,307.0903376
,,,,,307.0923377
,,,,,307.09844
,,,,,307.0999972
,,,,,307.1055848
,,,,,307.110543
,,,,,307.1136921
,,,,,307.1167863
,,,,,307.1171615
,,,,,307.1181626
,,,,,307.1186421
,,,,,307.1267234
,,,,,307.1286845
,,,,,307.134768
,,,,,307.1363985
,,,,,307.1379408
,,,,,307.1419751
,,,,,307.1500722
,,,,,307.1545095
,,,,,307.155033
,,,,,307.1597685
,,,,,307.163098
,,,,,307.1743129
,,,,,307.1783855
,,,,,307.180922
,,,,,307.1864941
,,,,,307.191422
,,,,,307.1995058
,,,,,307.2092039
,,,,,307.2147402
,,,,,307.2262185
,,,,,307.227792
,,,,,307.2358525
,,,,,307.524805
,,,,,307.5430185
,,,,,307.5470535
,,,,,307.5486675
,,,,,307.5612171
,,,,,307.5652875
,,,,,307.566837
,,,,,307.5717905
,,,,,307.5793978
,,,,,307.5849625
,,,,,307.8506885
,,,,,307.8870577
,,,,,307.8876515
,,,,,307.9233815
,,,,,307.9739175
,,,,,307.9854185
,,,,,307.999046
,,,,,308.0007729
,,,,,308.0063395
,,,,,308.0103128
,,,,,308.0168322
,,,,,308.0244605
,,,,,308.0259295
,,,,,308.028064
,,,,,308.0298933
,,,,,308.0319815
,,,,,308.035017
,,,,,308.0361925
,,,,,308.0392912
,,,,,308.040636
,,,,,308.043331
,,,,,308.0477089
,,,,,308.0526408
,,,,,308.0532163
,,,,,308.0538005
,,,,,308.0565869
,,,,,308.058843
,,,,,308.064448
,,,,,308.0662757
,,,,,308.0684205
,,,,,308.0714035
,,,,,308.0725593
,,,,,308.074347
,,,,,308.0756935
,,,,,308.0770068
,,,,,308.0775157
,,,,,308.0780855
,,,,,308.0819706
,,,,,308.0840785
,,,,,308.0890294
,,,,,308.0896027
,,,,,308.0901808
,,,,,308.0929796
,,,,,308.1008339
,,,,,308.1020635
,,,,,308.1026585
,,,,,308.1041625
,,,,,308.1077695
,,,,,308.1089466
,,,,,308.1107241
,,,,,308.1139035
,,,,,308.1204544
,,,,,308.1219543
,,,,,308.1254055
,,,,,308.125988
,,,,,308.1265655
,,,,,308.1293428
,,,,,308.13169
,,,,,308.1331885
,,,,,308.1372139
,,,,,308.1390477
,,,,,308.1441675
,,,,,308.147107
,,,,,308.15031
,,,,,308.1568185
,,,,,308.1583438
,,,,,308.1623727
,,,,,308.165748
,,,,,308.1695693
,,,,,308.1754323
,,,,,308.1835108
,,,,,308.1926395
,,,,,308.1932172
,,,,,308.1937925
,,,,,308.1947315
,,,,,308.19876
,,,,,308.2021234
,,,,,308.2118158
,,,,,308.2125825
,,,,,308.2186545
,,,,,308.2351377
,,,,,308.2354765
,,,,,308.5326663
,,,,,308.5366605
,,,,,308.5508495
,,,,,308.5548869
,,,,,308.5565168
,,,,,308.5690335
,,,,,308.5730955
,,,,,308.5746705
,,,,,308.5872237
,,,,,308.8609035
,,,,,308.8904135
,,,,,308.9943186
,,,,,309.0120828
,,,,,309.0141055
,,,,,309.0201866
,,,,,309.0233087
,,,,,309.0246535
,,,,,309.030694
,,,,,309.0323159
,,,,,309.0398933
,,,,,309.0420715
,,,,,309.0428491
,,,,,309.0484658
,,,,,309.05657
,,,,,309.0575741
,,,,,309.0596918
,,,,,309.0610411
,,,,,309.0615265
,,,,,309.063731
,,,,,309.066643
,,,,,309.067814
,,,,,309.0696111
,,,,,309.071607
,,,,,309.0792417
,,,,,309.0808585
,,,,,309.0842655
,,,,,309.0848506
,,,,,309.0873965
,,,,,309.092957
,,,,,309.0960718
,,,,,309.0974236
,,,,,309.0979025
,,,,,309.1041704
,,,,,309.1059822
,,,,,309.1156576
,,,,,309.1171998
,,,,,309.1212335
,,,,,309.1293449
,,,,,309.1324685
,,,,,309.1337788
,,,,,309.1342993
,,,,,309.1423714
,,,,,309.1520511
,,,,,309.1535767
,,,,,309.1576253
,,,,,309.1647435
,,,,,309.1657317
,,,,,309.1706796
,,,,,309.1787445
,,,,,309.1899766
,,,,,309.1940055
,,,,,309.1965719
,,,,,309.2021163
,,,,,309.2070726
,,,,,309.2151495
,,,,,309.2303962
,,,,,309.5263725
,,,,,309.5298951
,,,,,309.5404635
,,,,,309.544535
,,,,,309.5480925
,,,,,309.5537795
,,,,,309.5586679
,,,,,309.562708
,,,,,309.564298
,,,,,309.576854
,,,,,309.5950385
,,,,,309.8476239
,,,,,309.866309
,,,,,309.8783385
,,,,,309.8844185
,,,,,309.8850136
,,,,,309.9282985
,,,,,309.9476797
,,,,,309.9783258
,,,,,309.9879835
,,,,,309.9895757
,,,,,309.996097
,,,,,309.998726
,,,,,310.0011035
,,,,,310.007335
,,,,,310.0113735
,,,,,310.014709
,,,,,310.0154515
,,,,,310.0185291
,,,,,310.0219175
,,,,,310.0239365
,,,,,310.0259421
,,,,,310.0318899
,,,,,310.0324799
,,,,,310.0330725
,,,,,310.0401285
,,,,,310.0415445
,,,,,310.0437104
,,,,,310.0455346
,,,,,310.0457475
,,,,,310.0477537
,,,,,310.0506624
,,,,,310.051823
,,,,,310.0562681
,,,,,310.057447
,,,,,310.0582975
,,,,,310.0589767
,,,,,310.0633285
,,,,,310.0682802
,,,,,310.0688655
,,,,,310.0694483
,,,,,310.0722336
,,,,,310.0745243
,,,,,310.0800982
,,,,,310.0819224
,,,,,310.0841246
,,,,,310.087049
,,,,,310.0882103
,,,,,310.0899883
,,,,,310.0913445
,,,,,310.0926745
,,,,,310.0931552
,,,,,310.0938605
,,,,,310.0962985
,,,,,310.0997334
,,,,,310.1011911
,,,,,310.1046692
,,,,,310.1052533
,,,,,310.1058361
,,,,,310.1080315
,,,,,310.1086195
,,,,,310.1092075
,,,,,310.1164829
,,,,,310.1177225
,,,,,310.118307
,,,,,310.1234721
,,,,,310.1246117
,,,,,310.1263759
,,,,,310.1295493
,,,,,310.1327215
,,,,,310.1360949
,,,,,310.1376162
,,,,,310.1410525
,,,,,310.1416386
,,,,,310.1422202
,,,,,310.1449768
,,,,,310.1488265
,,,,,310.1528575
,,,,,310.1546984
,,,,,310.1602732
,,,,,310.1627235
,,,,,310.1724909
,,,,,310.1739906
,,,,,310.178024
,,,,,310.1813893
,,,,,310.1852082
,,,,,310.1910887
,,,,,310.208857
,,,,,310.2104411
,,,,,310.2138268
,,,,,310.2144091
,,,,,310.214991
,,,,,310.2337055
,,,,,310.2506855
,,,,,310.2871345
,,,,,310.5195715
,,,,,310.5301465
,,,,,310.5377447
,,,,,310.5482928
,,,,,310.5523619
,,,,,310.5559207
,,,,,310.5664785
,,,,,310.5705355
,,,,,310.5721615
,,,,,310.5846871
,,,,,310.5902645
,,,,,310.602878
,,,,,310.8883635
,,,,,310.909553
,,,,,310.9833185
,,,,,310.9913375
,,,,,310.9994565
,,,,,311.0099617
,,,,,311.0115515
,,,,,311.019177
,,,,,311.027723
,,,,,311.0297437
,,,,,311.0358341
,,,,,311.0367835
,,,,,311.038949
,,,,,311.040304
,,,,,311.0429892
,,,,,311.0463534
,,,,,311.0479424
,,,,,311.0535187
,,,,,311.055551
,,,,,311.0584997
,,,,,311.0635155
,,,,,311.0641147
,,,,,311.0647235
,,,,,311.0722171
,,,,,311.0732228
,,,,,311.075338
,,,,,311.0766854
,,,,,311.0771665
,,,,,311.0793794
,,,,,311.0834721
,,,,,311.085257
,,,,,311.0948969
,,,,,311.1005007
,,,,,311.1086075
,,,,,311.1117223
,,,,,311.1120087
,,,,,311.1130671
,,,,,311.1135715
,,,,,311.1198465
,,,,,311.1216352
,,,,,311.124801
,,,,,311.1313349
,,,,,311.1328343
,,,,,311.1368833
,,,,,311.1395085
,,,,,311.1449916
,,,,,311.1481248
,,,,,311.149491
,,,,,311.1499573
,,,,,311.1580141
,,,,,311.1677525
,,,,,311.1692142
,,,,,311.1732709
,,,,,311.1813772
,,,,,311.1847418
,,,,,311.1863498
,,,,,311.1944475
,,,,,311.2041267
,,,,,311.2096488
,,,,,311.2177615
,,,,,311.2460443
,,,,,311.5273628
,,,,,311.5378595
,,,,,311.5419475
,,,,,311.5455722
,,,,,311.5495975
,,,,,311.5561265
,,,,,311.5601766
,,,,,311.5637711
,,,,,311.5693645
,,,,,311.574314
,,,,,311.5783435
,,,,,311.592507
,,,,,311.8455862
,,,,,311.8888385
,,,,,311.9253645
,,,,,311.9456355
,,,,,311.9510605
,,,,,311.9555866
,,,,,311.9672735
,,,,,311.9803305
,,,,,311.9939837
,,,,,311.9981215
,,,,,312.0036975
,,,,,312.0052389
,,,,,312.0070525
,,,,,312.0117398
,,,,,312.0167315
,,,,,312.019383
,,,,,312.0229713
,,,,,312.0270088
,,,,,312.0298925
,,,,,312.0303669
,,,,,312.0310955
,,,,,312.0366445
,,,,,312.0375522
,,,,,312.0382885
,,,,,312.0386715
,,,,,312.0395549
,,,,,312.0400599
,,,,,312.0415845
,,,,,312.0431713
,,,,,312.0475326
,,,,,312.048129
,,,,,312.0487235
,,,,,312.0537405
,,,,,312.0557575
,,,,,312.057228
,,,,,312.0593615
,,,,,312.0613151
,,,,,312.0633978
,,,,,312.0663058
,,,,,312.0674725
,,,,,312.071918
,,,,,312.0731353
,,,,,312.0746331
,,,,,312.0755735
,,,,,312.0764601
,,,,,312.0789985
,,,,,312.0839214
,,,,,312.0845151
,,,,,312.085104
,,,,,312.0876855
,,,,,312.0957478
,,,,,312.0975739
,,,,,312.0997883
,,,,,312.1026892
,,,,,312.1038637
,,,,,312.1044198
,,,,,312.1054385
,,,,,312.1056373
,,,,,312.1064792
,,,,,312.1070165
,,,,,312.1088156
,,,,,312.1095175
,,,,,312.1119569
,,,,,312.112833
,,,,,312.1153808
,,,,,312.1168895
,,,,,312.1203078
,,,,,312.1209025
,,,,,312.1214945
,,,,,312.1242365
,,,,,312.1321371
,,,,,312.1339563
,,,,,312.1361048
,,,,,312.1390775
,,,,,312.1402087
,,,,,312.1420311
,,,,,312.1452205
,,,,,312.1458815
,,,,,312.148354
,,,,,312.1492155
,,,,,312.1517521
,,,,,312.1532485
,,,,,312.1566968
,,,,,312.1572891
,,,,,312.157876
,,,,,312.1644761
,,,,,312.1685522
,,,,,312.1703535
,,,,,312.1753245
,,,,,312.1759169
,,,,,312.1881363
,,,,,312.1936735
,,,,,312.2049261
,,,,,312.2074655
,,,,,312.2211485
,,,,,312.2294643
,,,,,312.2300589
,,,,,312.2306525
,,,,,312.2412891
,,,,,312.2494505
,,,,,312.3028296
,,,,,312.5169525
,,,,,312.5351895
,,,,,312.5392348
,,,,,312.5458131
,,,,,312.5533806
,,,,,312.5574055
,,,,,312.5589745
,,,,,312.563939
,,,,,312.5679823
,,,,,312.5715525
,,,,,312.5821428
,,,,,312.6003855
,,,,,312.8902405
,,,,,312.906621
,,,,,312.9551465
,,,,,312.9696735
,,,,,312.9756205
,,,,,312.9891985
,,,,,312.9989135
,,,,,313.0069997
,,,,,313.015079
,,,,,313.0222598
,,,,,313.0256029
,,,,,313.0271962
,,,,,313.0328105
,,,,,313.0348148
,,,,,313.0352815
,,,,,313.0368375
,,,,,313.0377849
,,,,,313.0433801
,,,,,313.0453911
,,,,,313.0514872
,,,,,313.0524942
,,,,,313.0546001
,,,,,313.0559465
,,,,,313.0586375
,,,,,313.0620115
,,,,,313.0628215
,,,,,313.063586
,,,,,313.06677
,,,,,313.0691875
,,,,,313.0699045
,,,,,313.0712056
,,,,,313.07171
,,,,,313.074157
,,,,,313.0791575
,,,,,313.0797663
,,,,,313.0817998
,,,,,313.0847623
,,,,,313.0872485
,,,,,313.0878725
,,,,,313.0909961
,,,,,313.0923361
,,,,,313.0928399
,,,,,313.0941395
,,,,,313.0950199
,,,,,313.0990959
,,,,,313.1008646
,,,,,313.1022367
,,,,,313.1041125
,,,,,313.1080955
,,,,,313.1105588
,,,,,313.1161548
,,,,,313.1242569
,,,,,313.1248665
,,,,,313.1273813
,,,,,313.128716
,,,,,313.1292231
,,,,,313.1355185
,,,,,313.1372683
,,,,,313.1404582
,,,,,313.1469912
,,,,,313.1485003
,,,,,313.1525386
,,,,,313.1606434
,,,,,313.1637584
,,,,,313.1737225
,,,,,313.1753156
,,,,,313.1786758
,,,,,313.179271
,,,,,313.1798835
,,,,,313.1848715
,,,,,313.1889222
,,,,,313.1970162
,,,,,313.2253107
,,,,,313.232817
,,,,,313.2334115
,,,,,313.2340087
,,,,,313.261699
,,,,,313.5248298
,,,,,313.543014
,,,,,313.547041
,,,,,313.5486725
,,,,,313.5535315
,,,,,313.5576265
,,,,,313.5612176
,,,,,313.5668388
,,,,,313.571736
,,,,,313.5758165
,,,,,313.5794355
,,,,,313.5899395
,,,,,313.6121625
,,,,,313.7764025
,,,,,313.8435388
,,,,,313.8708635
,,,,,313.8859525
,,,,,313.8910225
,,,,,313.9526538
,,,,,313.9595615
,,,,,313.9773985
,,,,,313.9829075
,,,,,313.9959815
,,,,,314.0062795
,,,,,314.0096361
,,,,,314.0137505
,,,,,314.0168416
,,,,,314.0193163
,,,,,314.0208613
,,,,,314.0227085
,,,,,314.0273929
,,,,,314.0300448
,,,,,314.0324195
,,,,,314.035022
,,,,,314.0386221
,,,,,314.0406374
,,,,,314.0426526
,,,,,314.0455517
,,,,,314.046041
,,,,,314.0467361
,,,,,314.0476695
,,,,,314.0523655
,,,,,314.0532017
,,,,,314.0539011
,,,,,314.0552125
,,,,,314.0557287
,,,,,314.0588574
,,,,,314.0631756
,,,,,314.0637788
,,,,,314.0643815
,,,,,314.068758
,,,,,314.0713958
,,,,,314.073507
,,,,,314.0750116
,,,,,314.0768165
,,,,,314.0790404
,,,,,314.081927
,,,,,314.0824038
,,,,,314.0831379
,,,,,314.0849025
,,,,,314.0857734
,,,,,314.0880665
,,,,,314.0887837
,,,,,314.0902869
,,,,,314.0912325
,,,,,314.0920943
,,,,,314.0946005
,,,,,314.0995652
,,,,,314.1001666
,,,,,314.1007685
,,,,,314.1077755
,,,,,314.109914
,,,,,314.1114002
,,,,,314.113206
,,,,,314.1154261
,,,,,314.1182675
,,,,,314.1188185
,,,,,314.1195152
,,,,,314.1212881
,,,,,314.1226525
,,,,,314.1244474
,,,,,314.1251456
,,,,,314.1275976
,,,,,314.1284825
,,,,,314.1310265
,,,,,314.132533
,,,,,314.1359497
,,,,,314.1365519
,,,,,314.1371497
,,,,,314.1415348
,,,,,314.1462805
,,,,,314.1477764
,,,,,314.149616
,,,,,314.1518043
,,,,,314.1558815
,,,,,314.1615005
,,,,,314.1648742
,,,,,314.1673955
,,,,,314.1689107
,,,,,314.1717133
,,,,,314.1723275
,,,,,314.1729366
,,,,,314.1801368
,,,,,314.1826207
,,,,,314.1841623
,,,,,314.1923175
,,,,,314.2087155
,,,,,314.2093215
,,,,,314.220563
,,,,,314.2286257
,,,,,314.2343132
,,,,,314.2367714
,,,,,314.2451078
,,,,,314.2457072
,,,,,314.2463175
,,,,,314.2650505
,,,,,314.5326524
,,,,,314.5402555
,,,,,314.5508352
,,,,,314.5548682
,,,,,314.556451
,,,,,314.5690324
,,,,,314.5730295
,,,,,314.5746385
,,,,,314.5872291
,,,,,314.5928245
,,,,,314.8873785
,,,,,314.9667047
,,,,,314.9912345
,,,,,315.0048714
,,,,,315.0140757
,,,,,315.0145685
,,,,,315.0226378
,,,,,315.0246563
,,,,,315.0302965
,,,,,315.0307495
,,,,,315.037901
,,,,,315.041243
,,,,,315.0428453
,,,,,315.045996
,,,,,315.048458
,,,,,315.0491285
,,,,,315.0504775
,,,,,315.0509705
,,,,,315.0525245
,,,,,315.0534089
,,,,,315.0590304
,,,,,315.0610471
,,,,,315.0665285
,,,,,315.0671392
,,,,,315.0715943
,,,,,315.0742889
,,,,,315.0776365
,,,,,315.0792307
,,,,,315.0818067
,,,,,315.0823855
,,,,,315.0854971
,,,,,315.0873417
,,,,,315.0891515
,,,,,315.0898062
,,,,,315.0954167
,,,,,315.0974505
,,,,,315.1028985
,,,,,315.1035241
,,,,,315.1041315
,,,,,315.1066448
,,,,,315.1079569
,,,,,315.108481
,,,,,315.1106684
,,,,,315.1147785
,,,,,315.1156265
,,,,,315.1165301
,,,,,315.1196994
,,,,,315.1218925
,,,,,315.1263195
,,,,,315.1318014
,,,,,315.1399063
,,,,,315.1430316
,,,,,315.1528978
,,,,,315.1560908
,,,,,315.1641471
,,,,,315.168186
,,,,,315.1750572
,,,,,315.1762941
,,,,,315.179408
,,,,,315.2039731
,,,,,315.2045717
,,,,,315.2126824
,,,,,315.2158115
,,,,,315.2409543
,,,,,315.2484561
,,,,,315.2490661
,,,,,315.249672
,,,,,315.2519441
,,,,,315.2773527
,,,,,315.5298895
,,,,,315.5404705
,,,,,315.5445017
,,,,,315.5460805
,,,,,315.5586758
,,,,,315.5627017
,,,,,315.5642829
,,,,,315.5768486
,,,,,315.5824915
,,,,,315.595092
,,,,,315.8688059
,,,,,315.888098
,,,,,315.9831195
,,,,,315.9888917
,,,,,315.9930925
