NMR_weight,RPPOS_mz,RPNEG_mz,HPOS_mz,HNEG_mz,FTICR_NeutralMass
,,,,,316.0924939
,,,,,316.0946833
,,,,,316.0980524
,,,,,316.1038455
,,,,,316.1077498
,,,,,316.1102919
,,,,,316.1134037
,,,,,316.1158171
,,,,,316.1164285
,,,,,316.118959
,,,,,316.1197255
,,,,,316.1203325
,,,,,316.1226535
,,,,,316.1255375
,,,,,316.1270448
,,,,,316.1288799
,,,,,316.1293235
,,,,,316.1344344
,,,,,316.1367525
,,,,,316.1382605
,,,,,316.1440849
,,,,,316.1467125
,,,,,316.1515875
,,,,,316.1521991
,,,,,316.1528115
,,,,,316.1619254
,,,,,316.163426
,,,,,316.1805256
,,,,,316.1885826
,,,,,316.198298
,,,,,316.2079325
,,,,,316.2169071
,,,,,316.2249645
,,,,,316.2613597
,,,,,316.7818795
,,,,,316.8651515
,,,,,316.8918274
,,,,,316.950057
,,,,,316.9755556
,,,,,316.9899055
,,,,,317.0286567
,,,,,317.0383255
,,,,,317.0463635
,,,,,317.0535455
,,,,,317.0569139
,,,,,317.0610925
,,,,,317.0616455
,,,,,317.0644155
,,,,,317.0650252
,,,,,317.0656435
,,,,,317.0661368
,,,,,317.0665935
,,,,,317.0746881
,,,,,317.0821755
,,,,,317.0827892
,,,,,317.0834125
,,,,,317.0890605
,,,,,317.0899075
,,,,,317.0932999
,,,,,317.0958497
,,,,,317.097994
,,,,,317.1110751
,,,,,317.1167205
,,,,,317.1191741
,,,,,317.1206128
,,,,,317.122315
,,,,,317.1230727
,,,,,317.1319835
,,,,,317.1394078
,,,,,317.1474454
,,,,,317.1555577
,,,,,317.1586831
,,,,,317.1652802
,,,,,317.1739095
,,,,,317.1757767
,,,,,317.1838397
,,,,,317.1919462
,,,,,317.1950745
,,,,,317.2202438
,,,,,317.2283087
,,,,,317.2647141
,,,,,317.8588291
,,,,,317.8658665
,,,,,317.8667732
,,,,,317.947577
,,,,,317.9698175
,,,,,317.9828538
,,,,,317.99259
,,,,,318.0011285
,,,,,318.0087185
,,,,,318.0102702
,,,,,318.0136805
,,,,,318.0142419
,,,,,318.0320275
,,,,,318.0375701
,,,,,318.0403247
,,,,,318.0409417
,,,,,318.0506343
,,,,,318.0521642
,,,,,318.0574715
,,,,,318.0586832
,,,,,318.0620625
,,,,,318.0659175
,,,,,318.0684043
,,,,,318.0695135
,,,,,318.0717791
,,,,,318.0739572
,,,,,318.0767018
,,,,,318.077325
,,,,,318.0779335
,,,,,318.0836678
,,,,,318.0851912
,,,,,318.086173
,,,,,318.0870152
,,,,,318.0895466
,,,,,318.0950801
,,,,,318.0966365
,,,,,318.0984955
,,,,,318.1048006
,,,,,318.1063077
,,,,,318.1081527
,,,,,318.1097025
,,,,,318.1103355
,,,,,318.1137071
,,,,,318.1160315
,,,,,318.1216055
,,,,,318.1234039
,,,,,318.125935
,,,,,318.1308385
,,,,,318.1314702
,,,,,318.1320845
,,,,,318.1346205
,,,,,318.1411847
,,,,,318.1426914
,,,,,318.146723
,,,,,318.1500705
,,,,,318.1508055
,,,,,318.1597834
,,,,,318.1604025
,,,,,318.1620335
,,,,,318.1678521
,,,,,318.1776395
,,,,,318.1791221
,,,,,318.1961683
,,,,,318.2042345
,,,,,318.2139347
,,,,,318.2325544
,,,,,318.240632
,,,,,318.7628575
,,,,,318.7789275
,,,,,318.8888716
,,,,,318.9080365
,,,,,318.9513885
,,,,,318.972174
,,,,,318.9862175
,,,,,318.987835
,,,,,319.0327955
,,,,,319.0409151
,,,,,319.0442989
,,,,,319.0458652
,,,,,319.053982
,,,,,319.0608525
,,,,,319.0683628
,,,,,319.0691923
,,,,,319.0725725
,,,,,319.0773039
,,,,,319.0800525
,,,,,319.0806747
,,,,,319.0822015
,,,,,319.0861205
,,,,,319.0870515
,,,,,319.0903367
,,,,,319.0984522
,,,,,319.1055878
,,,,,319.1089345
,,,,,319.10966
,,,,,319.1131365
,,,,,319.1136779
,,,,,319.1167995
,,,,,319.1170605
,,,,,319.1186235
,,,,,319.1193745
,,,,,319.1267188
,,,,,319.1348136
,,,,,319.1500485
,,,,,319.1550285
,,,,,319.1631197
,,,,,319.1711999
,,,,,319.1728175
,,,,,319.1914279
,,,,,319.1995105
,,,,,319.2075812
,,,,,319.2278225
,,,,,319.2359236
,,,,,319.7528425
,,,,,319.8533005
,,,,,319.8558625
,,,,,319.8684245
,,,,,319.9490575
,,,,,319.9621355
,,,,,319.9668755
,,,,,319.9799028
,,,,,319.9895505
,,,,,319.9985305
,,,,,320.0071225
,,,,,320.0082537
,,,,,320.0168219
,,,,,320.0201788
,,,,,320.0218035
,,,,,320.0259348
,,,,,320.029899
,,,,,320.0367204
,,,,,320.0451736
,,,,,320.0476779
,,,,,320.0532143
,,,,,320.0565848
,,,,,320.0623105
,,,,,320.064475
,,,,,320.0656425
,,,,,320.0662759
,,,,,320.0688565
,,,,,320.0731159
,,,,,320.0743276
,,,,,320.0757145
,,,,,320.0815726
,,,,,320.0840607
,,,,,320.0874223
,,,,,320.08961
,,,,,320.0923482
,,,,,320.0929758
,,,,,320.1008411
,,,,,320.1020301
,,,,,320.1026604
,,,,,320.1032785
,,,,,320.1041822
,,,,,320.1095125
,,,,,320.1107265
,,,,,320.1179155
,,,,,320.1204531
,,,,,320.1219965
,,,,,320.1259928
,,,,,320.1293765
,,,,,320.1299965
,,,,,320.1372935
,,,,,320.1390505
,,,,,320.1464835
,,,,,320.1471144
,,,,,320.1502865
,,,,,320.1568221
,,,,,320.1623724
,,,,,320.1754404
,,,,,320.1835061
,,,,,320.1866755
,,,,,320.193207
,,,,,320.1947605
,,,,,320.198747
,,,,,320.2118162
,,,,,320.2199125
,,,,,320.2296097
,,,,,320.2475808
,,,,,320.2482015
,,,,,320.2488275
,,,,,320.8534487
,,,,,320.8964015
,,,,,320.9160895
,,,,,320.9493265
,,,,,320.9691965
,,,,,320.9832675
,,,,,321.0332378
,,,,,321.0429251
,,,,,321.0484689
,,,,,321.0518266
,,,,,321.0565585
,,,,,321.0569265
,,,,,321.057574
,,,,,321.0599621
,,,,,321.0615308
,,,,,321.0653645
,,,,,321.0696255
,,,,,321.0764405
,,,,,321.0812631
,,,,,321.0848544
,,,,,321.0882215
,,,,,321.0907325
,,,,,321.0923215
,,,,,321.0929468
,,,,,321.0956895
,,,,,321.0963295
,,,,,321.0969515
,,,,,321.0979412
,,,,,321.104173
,,,,,321.1059854
,,,,,321.1131445
,,,,,321.1140911
,,,,,321.1212433
,,,,,321.1293481
,,,,,321.134279
,,,,,321.1423674
,,,,,321.1504683
,,,,,321.1601545
,,,,,321.1706829
,,,,,321.178786
,,,,,321.1884638
,,,,,321.1974085
,,,,,321.2064505
,,,,,321.2070727
,,,,,321.2151805
,,,,,321.2329581
,,,,,321.2509405
,,,,,321.2515648
,,,,,321.5828715
,,,,,321.7499055
,,,,,321.8476291
,,,,,321.8503525
,,,,,321.8663065
,,,,,321.9592125
,,,,,321.9699965
,,,,,321.976978
,,,,,321.9825615
,,,,,321.9874605
,,,,,321.9955585
,,,,,322.0052086
,,,,,322.0147026
,,,,,322.0164284
,,,,,322.0238831
,,,,,322.0269469
,,,,,322.0278055
,,,,,322.0324866
,,,,,322.0358536
,,,,,322.0374771
,,,,,322.0415868
,,,,,322.0455405
,,,,,322.0602905
,,,,,322.0607988
,,,,,322.0633301
,,,,,322.0688675
,,,,,322.0722461
,,,,,322.0780495
,,,,,322.0801057
,,,,,322.0812965
,,,,,322.0819316
,,,,,322.0834566
,,,,,322.0844655
,,,,,322.0887644
,,,,,322.089983
,,,,,322.0931395
,,,,,322.0972081
,,,,,322.0997025
,,,,,322.1052511
,,,,,322.1086063
,,,,,322.1093965
,,,,,322.1100794
,,,,,322.1165215
,,,,,322.1183169
,,,,,322.1197875
,,,,,322.1263822
,,,,,322.1277125
,,,,,322.1295135
,,,,,322.1360984
,,,,,322.1416302
,,,,,322.1449875
,,,,,322.1457292
,,,,,322.1540465
,,,,,322.1546974
,,,,,322.162775
,,,,,322.1659435
,,,,,322.1724916
,,,,,322.1780259
,,,,,322.1813811
,,,,,322.1910796
,,,,,322.1991855
,,,,,322.208883
,,,,,322.2104165
,,,,,322.2177831
,,,,,322.2274556
,,,,,322.2446235
,,,,,322.2452522
,,,,,322.24589
,,,,,322.2549171
,,,,,322.2638528
,,,,,322.850485
,,,,,322.9662175
,,,,,323.0197891
,,,,,323.0277165
,,,,,323.0358335
,,,,,323.0368385
,,,,,323.0385665
,,,,,323.0392097
,,,,,323.0398345
,,,,,323.0463505
,,,,,323.0548885
,,,,,323.0555234
,,,,,323.0641279
,,,,,323.0666295
,,,,,323.067484
,,,,,323.0722141
,,,,,323.0732045
,,,,,323.0827456
,,,,,323.0834709
,,,,,323.0852783
,,,,,323.086834
,,,,,323.0920815
,,,,,323.1005001
,,,,,323.1030571
,,,,,323.1038525
,,,,,323.1086028
,,,,,323.1096655
,,,,,323.1119585
,,,,,323.1135543
,,,,,323.1216424
,,,,,323.1297369
,,,,,323.131332
,,,,,323.1368843
,,,,,323.1499524
,,,,,323.1580449
,,,,,323.1611648
,,,,,323.1660861
,,,,,323.1677415
,,,,,323.1732752
,,,,,323.1847405
,,,,,323.1863375
,,,,,323.1944378
,,,,,323.2041292
,,,,,323.2220885
,,,,,323.2227152
,,,,,323.2486033
,,,,,323.7469535
,,,,,323.803753
,,,,,323.8455809
,,,,,323.8473943
,,,,,323.8487475
,,,,,323.8819713
,,,,,323.979661
,,,,,323.9844311
,,,,,323.9925615
,,,,,323.9956921
,,,,,324.0031446
,,,,,324.0117602
,,,,,324.0143884
,,,,,324.0208512
,,,,,324.0316378
,,,,,324.0345141
,,,,,324.0395151
,,,,,324.0400619
,,,,,324.0416175
,,,,,324.0425713
,,,,,324.0434001
,,,,,324.0449995
,,,,,324.0481289
,,,,,324.0514228
,,,,,324.0572297
,,,,,324.0578518
,,,,,324.058862
,,,,,324.0593912
,,,,,324.0611934
,,,,,324.0708375
,,,,,324.0764751
,,,,,324.0789735
,,,,,324.0793105
,,,,,324.0845082
,,,,,324.0878871
,,,,,324.0957388
,,,,,324.0975772
,,,,,324.1038681
,,,,,324.1050025
,,,,,324.105647
,,,,,324.1071241
,,,,,324.1137795
,,,,,324.1153658
,,,,,324.1169046
,,,,,324.1208992
,,,,,324.1242532
,,,,,324.1339596
,,,,,324.1413843
,,,,,324.1420314
,,,,,324.1492055
,,,,,324.1517512
,,,,,324.1532575
,,,,,324.1572887
,,,,,324.1606845
,,,,,324.1629715
,,,,,324.1703451
,,,,,324.1759158
,,,,,324.1881326
,,,,,324.1887755
,,,,,324.1936719
,,,,,324.1970419
,,,,,324.2060991
,,,,,324.2067404
,,,,,324.2260608
,,,,,324.230064
,,,,,324.2608978
,,,,,324.8230635
,,,,,324.8475805
,,,,,324.8888367
,,,,,325.0177505
,,,,,325.0347765
,,,,,325.0434025
,,,,,325.0514842
,,,,,325.0524805
,,,,,325.0711783
,,,,,325.0797653
,,,,,325.0823162
,,,,,325.0878691
,,,,,325.0888485
,,,,,325.0928258
,,,,,325.1009295
,,,,,325.108978
,,,,,325.1106019
,,,,,325.1161521
,,,,,325.1187435
,,,,,325.1242657
,,,,,325.1273782
,,,,,325.1292083
,,,,,325.1314115
,,,,,325.1373132
,,,,,325.1404575
,,,,,325.1453854
,,,,,325.1469965
,,,,,325.1525161
,,,,,325.1550541
,,,,,325.1606795
,,,,,325.1655959
,,,,,325.1737111
,,,,,325.1834945
,,,,,325.1889575
,,,,,325.1914997
,,,,,325.1970312
,,,,,325.2100888
,,,,,325.2197705
,,,,,325.225319
,,,,,325.238395
,,,,,325.7364565
,,,,,325.8008139
,,,,,325.8435408
,,,,,325.8612326
,,,,,325.9712291
,,,,,325.9824145
,,,,,325.9936543
,,,,,326.0001005
,,,,,326.0188166
,,,,,326.0226535
,,,,,326.0274054
,,,,,326.03651
,,,,,326.0371118
,,,,,326.0403971
,,,,,326.0426482
,,,,,326.0460279
,,,,,326.0494085
,,,,,326.0551944
,,,,,326.0557132
,,,,,326.057254
,,,,,326.0631305
,,,,,326.0637751
,,,,,326.0669403
,,,,,326.0728878
,,,,,326.0745285
,,,,,326.0749935
,,,,,326.0768562
,,,,,326.079023
,,,,,326.0824375
,,,,,326.0921004
,,,,,326.0946285
,,,,,326.100161
,,,,,326.1008095
,,,,,326.1035436
,,,,,326.1114061
,,,,,326.1132271
,,,,,326.1147625
,,,,,326.1195265
,,,,,326.1212997
,,,,,326.1244547
,,,,,326.1266595
,,,,,326.1278375
,,,,,326.1284905
,,,,,326.1291425
,,,,,326.1310237
,,,,,326.1365532
,,,,,326.1399005
,,,,,326.1462901
,,,,,326.1496102
,,,,,326.1551758
,,,,,326.1649005
,,,,,326.1673974
,,,,,326.1689636
,,,,,326.1729437
,,,,,326.1762965
,,,,,326.1860069
,,,,,326.1909081
,,,,,326.1915607
,,,,,326.203786
,,,,,326.208673
,,,,,326.2093213
,,,,,326.2099625
,,,,,326.2205455
,,,,,326.2231245
,,,,,326.2456944
,,,,,326.8613205
,,,,,326.885903
,,,,,326.9707305
,,,,,326.9734885
,,,,,327.0082712
,,,,,327.0317538
,,,,,327.0404628
,,,,,327.0504415
,,,,,327.0590317
,,,,,327.0671383
,,,,,327.0681235
,,,,,327.0702983
,,,,,327.0721079
,,,,,327.0868335
,,,,,327.0954204
,,,,,327.0985485
,,,,,327.1035183
,,,,,327.1084658
,,,,,327.1165677
,,,,,327.1246385
,,,,,327.126239
,,,,,327.1318234
,,,,,327.1343301
,,,,,327.1398927
,,,,,327.1430175
,,,,,327.1448612
,,,,,327.147052
,,,,,327.1529732
,,,,,327.1585241
,,,,,327.1596705
,,,,,327.1601165
,,,,,327.1626485
,,,,,327.168191
,,,,,327.1763075
,,,,,327.1887085
,,,,,327.18935
,,,,,327.1909605
,,,,,327.19426
,,,,,327.1949181
,,,,,327.2045551
,,,,,327.2071111
,,,,,327.2120185
,,,,,327.212679
,,,,,327.2354175
,,,,,327.2409708
,,,,,327.2490875
,,,,,327.7334835
,,,,,327.7668655
,,,,,327.7734035
,,,,,327.7978668
,,,,,327.9682735
,,,,,327.9957125
,,,,,328.0218795
,,,,,328.0286818
,,,,,328.0325445
,,,,,328.0344512
,,,,,328.0349669
,,,,,328.0430477
,,,,,328.0521595
,,,,,328.0527775
,,,,,328.058303
,,,,,328.0616645
,,,,,328.0639922
,,,,,328.0708408
,,,,,328.0713685
,,,,,328.0738715
,,,,,328.0787725
,,,,,328.0794294
,,,,,328.0827411
,,,,,328.0892405
,,,,,328.0918414
,,,,,328.0924986
,,,,,328.0947003
,,,,,328.0980741
,,,,,328.107087
,,,,,328.1077535
,,,,,328.1084015
,,,,,328.1102806
,,,,,328.1151445
,,,,,328.1158105
,,,,,328.116467
,,,,,328.1255351
,,,,,328.1288773
,,,,,328.1310545
,,,,,328.1344335
,,,,,328.135129
,,,,,328.144143
,,,,,328.1466786
,,,,,328.1522024
,,,,,328.1652575
,,,,,328.1708275
,,,,,328.1805245
,,,,,328.1830608
,,,,,328.1873667
,,,,,328.1885897
,,,,,328.1901715
,,,,,328.1926875
,,,,,328.1958195
,,,,,328.1982683
,,,,,328.1998295
,,,,,328.2135753
,,,,,328.2160356
,,,,,328.2232423
,,,,,328.2243185
,,,,,328.2249737
,,,,,328.261369
,,,,,328.2977486
,,,,,328.8837675
,,,,,328.9705595
,,,,,329.0205428
,,,,,329.0296986
,,,,,329.0569157
,,,,,329.0616756
,,,,,329.066112
,,,,,329.0666718
,,,,,329.0673445
,,,,,329.0746809
,,,,,329.0780565
,,,,,329.0827791
,,,,,329.0877273
,,,,,329.0933003
,,,,,329.0958509
,,,,,329.101412
,,,,,329.1110834
,,,,,329.1142343
,,,,,329.1191684
,,,,,329.1241278
,,,,,329.1263473
,,,,,329.1288855
,,,,,329.1297735
,,,,,329.1474555
,,,,,329.1555613
,,,,,329.1586821
,,,,,329.1686625
,,,,,329.1741839
,,,,,329.1838443
,,,,,329.1863985
,,,,,329.1907461
,,,,,329.1919291
,,,,,329.2202288
,,,,,329.227661
,,,,,329.2283247
,,,,,329.2289805
,,,,,329.2312182
,,,,,329.301088
,,,,,329.7638945
,,,,,329.7713527
,,,,,329.8871215
,,,,,329.9061095
,,,,,329.9464925
,,,,,329.9661587
,,,,,330.0192955
,,,,,330.0369075
,,,,,330.0375731
,,,,,330.0409413
,,,,,330.0501215
,,,,,330.0506499
,,,,,330.0580231
,,,,,330.0586914
,,,,,330.0663308
,,,,,330.0684287
,,,,,330.0717718
,,,,,330.073284
,,,,,330.0739607
,,,,,330.0766685
,,,,,330.0773229
,,,,,330.0836865
,,,,,330.087016
,,,,,330.0888604
,,,,,330.0895474
,,,,,330.0944175
,,,,,330.0950829
,,,,,330.0957485
,,,,,330.0966905
,,,,,330.104804
,,,,,330.1063451
,,,,,330.1074775
,,,,,330.1081435
,,,,,330.1096745
,,,,,330.1103493
,,,,,330.1110015
,,,,,330.1130395
,,,,,330.1137057
,,,,,330.1233932
,,,,,330.1259502
,,,,,330.1314671
,,,,,330.1346333
,,,,,330.1427019
,,,,,330.1445578
,,,,,330.1501051
,,,,,330.1540225
,,,,,330.1580245
,,,,,330.1591127
,,,,,330.1597803
,,,,,330.160442
,,,,,330.1671735
,,,,,330.1678478
,,,,,330.1775765
,,,,,330.187227
,,,,,330.195509
,,,,,330.1961717
,,,,,330.1968375
,,,,,330.2035765
,,,,,330.2042359
,,,,,330.2154705
,,,,,330.2235735
,,,,,330.2292289
,,,,,330.2316912
,,,,,330.2388925
,,,,,330.2399615
,,,,,330.2406271
,,,,,330.2412995
,,,,,330.5679856
,,,,,330.7975217
,,,,,330.8808069
,,,,,330.9074801
,,,,,330.965722
,,,,,330.9694975
,,,,,331.0055244
,,,,,331.0362015
,,,,,331.0409181
,,,,,331.0540385
,,,,,331.0620442
,,,,,331.0692137
,,,,,331.0725596
,,,,,331.0751095
,,,,,331.0773049
,,,,,331.0807001
,,,,,331.0822729
,,,,,331.0903432
,,,,,331.0929037
,,,,,331.0938015
,,,,,331.0984357
,,,,,331.1034121
,,,,,331.1081605
,,,,,331.1089005
,,,,,331.1114883
,,,,,331.1136982
,,,,,331.1170711
,,,,,331.1187185
,,,,,331.1212345
,,,,,331.1267279
,,,,,331.1298879
,,,,,331.1348276
,,,,,331.1379502
,,,,,331.1534475
,,,,,331.1549845
,,,,,331.1624708
,,,,,331.1631384
,,,,,331.1638015
,,,,,331.1660435
,,,,,331.1712065
,,,,,331.1743373
,,,,,331.1809575
,,,,,331.1914195
,,,,,331.1995127
,,,,,331.2075809
,,,,,331.2107045
,,,,,331.2278435
,,,,,331.2358615
,,,,,331.2439737
,,,,,331.246934
,,,,,331.7693182
,,,,,331.7966581
,,,,,331.874506
,,,,,331.8841395
,,,,,331.9040565
,,,,,331.9217585
,,,,,331.9435325
,,,,,331.962129
,,,,,331.9632005
,,,,,331.9870758
,,,,,331.9895543
,,,,,332.0201976
,,,,,332.0233823
,,,,,332.0252145
,,,,,332.0299205
,,,,,332.0379605
,,,,,332.0470185
,,,,,332.0477315
,,,,,332.0525345
,,,,,332.0532123
,,,,,332.0565835
,,,,,332.0629471
,,,,,332.066282
,,,,,332.0678202
,,,,,332.0688305
,,,,,332.0731015
,,,,,332.0743431
,,,,,332.0840605
,,,,,332.0855481
,,,,,332.0874431
,,,,,332.0889265
,,,,,332.0896048
,,,,,332.0902775
,,,,,332.092965
,,,,,332.0986635
,,,,,332.1007953
,,,,,332.1026572
,,,,,332.1045261
,,,,,332.1051951
,,,,,332.1094925
,,,,,332.1107262
,,,,,332.1123838
,,,,,332.1139025
,,,,,332.1149245
,,,,,332.1204711
,,,,,332.1219505
,,,,,332.1237813
,,,,,332.125997
,,,,,332.1293702
,,,,,332.1316625
,,,,,332.1332316
,,,,,332.1390511
,,,,,332.1464315
,,,,,332.1471109
,,,,,332.15616
,,,,,332.1568338
,,,,,332.1575085
,,,,,332.1640075
,,,,,332.166493
,,,,,332.1736385
,,,,,332.1754387
,,,,,332.1835036
,,,,,332.1841895
,,,,,332.1932173
,,,,,332.1988055
,,,,,332.202871
,,,,,332.2111495
,,,,,332.2118202
,,,,,332.2124835
,,,,,332.2198896
,,,,,332.2448538
,,,,,332.2473293
,,,,,332.248219
,,,,,332.2562658
,,,,,332.6624795
,,,,,332.7945705
,,,,,332.8778721
,,,,,332.904496
,,,,,332.9627695
,,,,,332.9654865
,,,,,332.9878251
,,,,,333.00349
,,,,,333.0235655
,,,,,333.0484619
,,,,,333.0518155
,,,,,333.0565613
,,,,,333.0599498
,,,,,333.0615242
,,,,,333.0696063
,,,,,333.0777032
,,,,,333.0848388
,,,,,333.0929597
,,,,,333.0963309
,,,,,333.0979215
,,,,,333.1059909
,,,,,333.108538
,,,,,333.1140726
,,,,,333.1253555
,,,,,333.1269335
,,,,,333.132471
,,,,,333.1327325
,,,,,333.1343161
,,,,,333.1423686
,,,,,333.1504617
,,,,,333.1535932
,,,,,333.1601833
,,,,,333.1707155
,,,,,333.1787715
,,,,,333.1868563
,,,,,333.1885055
,,,,,333.1965542
,,,,,333.2070868
,,,,,333.21517
,,,,,333.2232131
,,,,,333.2248335
,,,,,333.24346
,,,,,333.2595991
,,,,,333.7672715
,,,,,333.7744325
,,,,,333.7798558
,,,,,333.8430158
,,,,,333.8682635
,,,,,333.8689501
,,,,,333.8715495
,,,,,333.8840038
,,,,,333.9188015
,,,,,333.9584835
,,,,,333.959178
,,,,,333.9777695
,,,,,333.984083
,,,,,333.9875056
,,,,,333.9955825
,,,,,334.0052297
,,,,,334.0068785
,,,,,334.0091755
,,,,,334.0222675
,,,,,334.0324718
,,,,,334.0358458
,,,,,334.0415781
,,,,,334.0455529
,,,,,334.0471435
,,,,,334.0536035
,,,,,334.054951
,,,,,334.0608133
,,,,,334.0633064
,,,,,334.064904
,,,,,334.0681845
,,,,,334.0688629
,,,,,334.0715395
,,,,,334.0722327
,,,,,334.0779655
,,,,,334.080111
,,,,,334.0812478
,,,,,334.0819295
,,,,,334.0834405
,,,,,334.0887585
,,,,,334.0899966
,,,,,334.0967075
,,,,,334.0972005
,,,,,334.0997091
,,,,,334.105254
,,,,,334.1086216
,,,,,334.1093205
,,,,,334.1176345
,,,,,334.1183114
,,,,,334.1189927
,,,,,334.1256885
,,,,,334.1263723
,,,,,334.1270615
,,,,,334.1361021
,,,,,334.1376168
,,,,,334.1416374
,,,,,334.1450142
,,,,,334.1547052
,,,,,334.1627614
,,,,,334.1659475
,,,,,334.1724636
,,,,,334.1780385
,,,,,334.1910873
,,,,,334.1991558
,,,,,334.202328
,,,,,334.2088776
,,,,,334.2144099
,,,,,334.2185005
,,,,,334.2274636
,,,,,334.263847
,,,,,334.8691174
,,,,,334.8723045
,,,,,334.9620905
,,,,,334.962522
,,,,,334.9848701
,,,,,335.0277865
,,,,,335.0358505
,,,,,335.0585871
,,,,,335.0594164
,,,,,335.0641293
,,,,,335.0666745
,,,,,335.0674939
,,,,,335.0722237
,,,,,335.0732145
,,,,,335.0756004
,,,,,335.0771979
,,,,,335.0813184
,,,,,335.085264
,,,,,335.0924348
,,,,,335.0933661
,,,,,335.1004935
,,,,,335.1086051
,,,,,335.1119815
,,,,,335.1135586
,,,,,335.1216562
,,,,,335.1247915
,,,,,335.1297297
,,,,,335.1313535
,,,,,335.1368711
,,,,,335.1499295
,,,,,335.1580223
,,,,,335.1661245
,,,,,335.1677475
,,,,,335.1863463
,,,,,335.1944232
,,,,,335.2025205
,,,,,335.2041305
,,,,,335.2122433
,,,,,335.222719
,,,,,335.2308227
,,,,,335.2405135
,,,,,335.7778155
,,,,,335.8249491
,,,,,335.8660048
,,,,,335.8819673
,,,,,335.9457495
,,,,,335.956216
,,,,,335.9748015
,,,,,335.9820055
,,,,,335.9844582
,,,,,335.9934235
,,,,,335.9957028
,,,,,336.0031377
,,,,,336.0070455
,,,,,336.0117571
,,,,,336.0151216
,,,,,336.0160415
,,,,,336.0167322
,,,,,336.020829
,,,,,336.030353
,,,,,336.0364236
,,,,,336.0395382
,,,,,336.0400738
,,,,,336.0434359
,,,,,336.0481326
,,,,,336.0515131
,,,,,336.0531345
,,,,,336.057284
,,,,,336.0574725
,,,,,336.0605095
,,,,,336.0611964
,,,,,336.069257
,,,,,336.0759245
,,,,,336.078976
,,,,,336.0838185
,,,,,336.0845085
,,,,,336.0865425
,,,,,336.0878814
,,,,,336.0936515
,,,,,336.0957273
,,,,,336.096885
,,,,,336.0975814
,,,,,336.0982725
,,,,,336.0991311
,,,,,336.1044165
,,,,,336.1056523
,,,,,336.1128745
,,,,,336.1153672
,,,,,336.1209041
,,,,,336.1242721
,,,,,336.124987
,,,,,336.1257945
,,,,,336.1307295
,,,,,336.1339607
,,,,,336.1420302
,,,,,336.145275
,,,,,336.151749
,,,,,336.1532995
,,,,,336.1572979
,,,,,336.1664045
,,,,,336.1703504
,,,,,336.1784164
,,,,,336.1815745
,,,,,336.1881256
,,,,,336.1896655
,,,,,336.1936195
,,,,,336.2067395
,,,,,336.214808
,,,,,336.2245302
,,,,,336.2260435
,,,,,336.2431176
,,,,,336.8251675
,,,,,336.8661311
,,,,,336.8693405
,,,,,336.8825565
,,,,,336.9276355
,,,,,336.9333105
,,,,,336.9596155
,,,,,337.018477
,,,,,337.0201115
,,,,,337.0359873
,,,,,337.0433976
,,,,,337.0467896
,,,,,337.0515152
,,,,,337.0524975
,,,,,337.0548895
,,,,,337.0564627
,,,,,337.0638502
,,,,,337.0645449
,,,,,337.0711595
,,,,,337.0740185
,,,,,337.0741955
,,,,,337.0750752
,,,,,337.079255
,,,,,337.0797781
,,,,,337.0804725
,,,,,337.0823003
,,,,,337.0831387
,,,,,337.0878703
,,,,,337.0888445
,,,,,337.0912292
,,,,,337.0928378
,,,,,337.1009259
,,,,,337.1024845
,,,,,337.1090151
,,,,,337.1161474
,,,,,337.1187122
,,,,,337.1242718
,,,,,337.1275895
,,,,,337.1292015
,,,,,337.1372975
,,,,,337.1404925
,,,,,337.145372
,,,,,337.1470095
,,,,,337.1606825
,,,,,337.1649001
,,,,,337.1655981
,,,,,337.1737005
,,,,,337.1768337
,,,,,337.1817578
,,,,,337.1833627
,,,,,337.2019936
,,,,,337.2100966
,,,,,337.2197775
,,,,,337.2278925
,,,,,337.2383631
,,,,,337.2464808
,,,,,337.7748575
,,,,,337.7757898
,,,,,337.8194107
,,,,,337.8219993
,,,,,337.8612136
,,,,,337.8630502
,,,,,337.8643105
,,,,,337.879881
,,,,,337.897619
,,,,,337.9541765
,,,,,337.9789855
,,,,,337.9824192
,,,,,337.9904755
,,,,,337.9936421
,,,,,338.0109215
,,,,,338.011345
,,,,,338.0137862
,,,,,338.018784
,,,,,338.019346
,,,,,338.0273989
,,,,,338.0323865
,,,,,338.0332055
,,,,,338.0364975
,,,,,338.0404792
,,,,,338.0551138
,,,,,338.0557224
,,,,,338.056414
,,,,,338.0575518
,,,,,338.0582414
,,,,,338.0630695
,,,,,338.0637816
,,,,,338.0654081
,,,,,338.0671785
,,,,,338.0679315
,,,,,338.0729012
,,,,,338.074991
,,,,,338.0761368
,,,,,338.0768387
,,,,,338.0783665
,,,,,338.0789525
,,,,,338.0824165
,,,,,338.083119
,,,,,338.0848805
,,,,,338.0915875
,,,,,338.0921347
,,,,,338.0946284
,,,,,338.1001681
,,,,,338.103543
,,,,,338.1092915
,,,,,338.1113946
,,,,,338.1132242
,,,,,338.1205955
,,,,,338.1212915
,,,,,338.1243775
,,,,,338.131015
,,,,,338.1365523
,,,,,338.139933
,,,,,338.1406575
,,,,,338.1415515
,,,,,338.143082
,,,,,338.1477493
,,,,,338.1496144
,,,,,338.1503135
,,,,,338.1576821
,,,,,338.160816
,,,,,338.1673915
,,,,,338.168953
